id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1608118597100134400,1608118597100134400,2022-12-28 22:12:05 SE Asia Standard Time,2022-12-28,22:12:05,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"Gaiss boleh minta pertanyaan yg biasa buat sempro gaa, thanks bangeett&lt;3 [cm]",in,[],[],[],1,0,3,[],[],https://twitter.com/collegemenfess/status/1608118597100134400,False,,0,,,,,,,,[],,,,
1608118484701184001,1608118484701184001,2022-12-28 22:11:38 SE Asia Standard Time,2022-12-28,22:11:38,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[cm] Di IKJ ada kelas karyawannya gak ya? Kalau gaada, apakah univ di Indo khususnya Jakarta ada yang menyediakan kelas karyawan jurusan Seni Rupa Murni? Terimakasih",in,[],[],[],1,0,0,[],[],https://twitter.com/collegemenfess/status/1608118484701184001,False,,0,,,,,,,,[],,,,
1608118411724460032,1608118411724460032,2022-12-28 22:11:21 SE Asia Standard Time,2022-12-28,22:11:21,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm] biasanya apa si yang perlu diperhatikan (di segi acara) ketika ada pengabdian kaya ngajar anak-anak tk gitu?,in,[],[],[],1,0,0,[],[],https://twitter.com/collegemenfess/status/1608118411724460032,False,,0,,,,,,,,[],,,,
1608118269629849602,1608118269629849602,2022-12-28 22:10:47 SE Asia Standard Time,2022-12-28,22:10:47,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[Cm] halo Kakak² jurusan Akuntansi, aku mau tanya tentang MYOB, gimana caranya ngeaktifin file perusahaan biar nggak jadi read only?😖😖 aku dah ngerjain banyak bangett toloonggg  https://t.co/gQnp5rhOnR",in,[],[],['https://pbs.twimg.com/media/FlEvCv1akAI9AW_.jpg'],0,0,0,[],[],https://twitter.com/collegemenfess/status/1608118269629849602,False,,1,https://pbs.twimg.com/media/FlEvCv1akAI9AW_.jpg,,,,,,,[],,,,
1608118219038150658,1608118219038150658,2022-12-28 22:10:35 SE Asia Standard Time,2022-12-28,22:10:35,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[Cm] gaisss sebenernya perpus kampus kalau liburan abis uas gini libur juga ga siii? Aku da wa cpnya tapi ga dibales tapi onlinee. Butuh banget kesalll😭😭,in,[],[],[],3,0,1,[],[],https://twitter.com/collegemenfess/status/1608118219038150658,False,,0,,,,,,,,[],,,,
1608118179653615616,1608118179653615616,2022-12-28 22:10:26 SE Asia Standard Time,2022-12-28,22:10:26,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm] Halo temen2 disini ada yg kuliahnya belajar k3 gak? Boleh kasih referensi web buat nyari ebook tentang k3 gak selain google book?,in,[],[],[],0,0,1,[],[],https://twitter.com/collegemenfess/status/1608118179653615616,False,,0,,,,,,,,[],,,,
1608118132182519811,1608118132182519811,2022-12-28 22:10:14 SE Asia Standard Time,2022-12-28,22:10:14,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[cm] aku sedih banget kepikiran terus cara ngomong yg enak biar pada ngerjain gimana. dan juga di kelompokku ada kating, jadi ga deket dan bingung juga gimana ngomongnya. btw sebenernya yg bikin agak lama disini katingnya, karena mereka yg paling susah buat diajak nugas  https://t.co/qwYe6aJATh",in,[],[],['https://pbs.twimg.com/media/FlEu6usakAA1NQh.jpg'],1,0,2,[],[],https://twitter.com/collegemenfess/status/1608118132182519811,False,,1,https://pbs.twimg.com/media/FlEu6usakAA1NQh.jpg,,,,,,,[],,,,
1608118082123476995,1608118082123476995,2022-12-28 22:10:02 SE Asia Standard Time,2022-12-28,22:10:02,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,Pernah ada rasa menyesal pilih jurusan yang kalian jalani sekarang? [cm],in,[],[],[],35,0,10,[],[],https://twitter.com/collegemenfess/status/1608118082123476995,False,,0,,,,,,,,[],,,,
1608117611761655812,1608117611761655812,2022-12-28 22:08:10 SE Asia Standard Time,2022-12-28,22:08:10,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,Ada kakak yang paham baca hasil output spss gak? Kalau ada boleh komen nanti sender mau nanya-nanya di dm [cm],in,[],[],[],2,0,0,[],[],https://twitter.com/collegemenfess/status/1608117611761655812,False,,0,,,,,,,,[],,,,
1608117521881890817,1608117521881890817,2022-12-28 22:07:49 SE Asia Standard Time,2022-12-28,22:07:49,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"Di turnitin dapus kena plagiarisme semua, padahal udah pakai filter ""Exclude Bilbliography"". Itu kenapa ya(?) Tapi sender salah sih karena jadiin dapusnya sub bab gitu. Jadi dapusnya ga dapus aja ada embek² f. Daptar pustaka gituuuu. Apa gara gara itu ga kedetect ya? [cm]",in,[],[],[],2,0,2,[],[],https://twitter.com/collegemenfess/status/1608117521881890817,False,,0,,,,,,,,[],,,,
1608117505532514305,1608117505532514305,2022-12-28 22:07:45 SE Asia Standard Time,2022-12-28,22:07:45,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm] aku kaget bgt denger cerita dari temenku katanya mereka ga bisa pakai fasilitas di kampus kayak dudukan cuman gara2 belom dianggep “warga” karena belom selesai kaderisasi. Menurut kalian gimana?,in,[],[],[],1,0,1,[],[],https://twitter.com/collegemenfess/status/1608117505532514305,False,,0,,,,,,,,[],,,,
1608117124459036673,1608117124459036673,2022-12-28 22:06:14 SE Asia Standard Time,2022-12-28,22:06:14,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,mau tanya kalo ini uji normalitas nya pake yg mana yaa? [cm] makasiii  https://t.co/39Opwqfnia,in,[],[],['https://pbs.twimg.com/media/FlEuAK0acAEamu1.jpg'],2,0,4,[],[],https://twitter.com/collegemenfess/status/1608117124459036673,False,,1,https://pbs.twimg.com/media/FlEuAK0acAEamu1.jpg,,,,,,,[],,,,
1608117089700818947,1608117089700818947,2022-12-28 22:06:06 SE Asia Standard Time,2022-12-28,22:06:06,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm] info jurnal scope sosial yang  terindeks sinta 2/3 gratis dong gais,in,[],[],[],2,0,0,[],[],https://twitter.com/collegemenfess/status/1608117089700818947,False,,0,,,,,,,,[],,,,
1608116594802327552,1608116594802327552,2022-12-28 22:04:08 SE Asia Standard Time,2022-12-28,22:04:08,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[cm] gais, rekomendasi novel indo/buku fiksi lain yg indo ttg gastronomi kecuali Aruna dan Lidahnya 🙏 TIA 🙏",in,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1608116594802327552,False,,0,,,,,,,,[],,,,
1608115988947685377,1608115988947685377,2022-12-28 22:01:43 SE Asia Standard Time,2022-12-28,22:01:43,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,di kampus kalian [cm] pernah ada kasus malsuin ttd buat beasiswa ga si??,in,[],[],[],4,0,0,[],[],https://twitter.com/collegemenfess/status/1608115988947685377,False,,0,,,,,,,,[],,,,
1608115859452747779,1608115859452747779,2022-12-28 22:01:12 SE Asia Standard Time,2022-12-28,22:01:12,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[Cm] kakak2 yg udh magang, boleh bantu jawab sender gk?😭  https://t.co/02MDFYEs56",in,[],[],['https://pbs.twimg.com/media/FlEs2h9aAAA30Eh.jpg'],1,0,5,[],[],https://twitter.com/collegemenfess/status/1608115859452747779,False,,1,https://pbs.twimg.com/media/FlEs2h9aAAA30Eh.jpg,,,,,,,[],,,,
1608115811402780672,1608115811402780672,2022-12-28 22:01:01 SE Asia Standard Time,2022-12-28,22:01:01,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm] penulisan ahli nya udah betull belum ya  https://t.co/0X7Zr13kg2,in,[],[],['https://pbs.twimg.com/media/FlEsznYaEAEXS9W.jpg'],3,0,3,[],[],https://twitter.com/collegemenfess/status/1608115811402780672,False,,1,https://pbs.twimg.com/media/FlEsznYaEAEXS9W.jpg,,,,,,,[],,,,
1608114832133480449,1608114832133480449,2022-12-28 21:57:07 SE Asia Standard Time,2022-12-28,21:57:07,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm] ada yg tau ngga ini tuh nanti kerjanya gimana? atau ada yg mau daftar juga??  https://t.co/g7fVNqJYHU,in,[],[],['https://pbs.twimg.com/media/FlEr6r4acAERa3c.jpg'],2,0,17,[],[],https://twitter.com/collegemenfess/status/1608114832133480449,False,,1,https://pbs.twimg.com/media/FlEr6r4acAERa3c.jpg,,,,,,,[],,,,
1608114818430676992,1608114818430676992,2022-12-28 21:57:04 SE Asia Standard Time,2022-12-28,21:57:04,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[cm] mana suaranya nih yg habis sidang malemnya nangis, sadar nangis ga bikin revisi kelar, langsung beli jajan buat nemenin revisi 😂",in,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1608114818430676992,False,,0,,,,,,,,[],,,,
1608114798528720897,1608114798528720897,2022-12-28 21:56:59 SE Asia Standard Time,2022-12-28,21:56:59,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm] aku ngincerr ini bgtt karena aku butuh. terimakasih yaa sebelumnya!!  https://t.co/TQQk0anpLO,in,[],[],['https://pbs.twimg.com/media/FlEr4vyaUAM4hOR.jpg'],12,1,4,[],[],https://twitter.com/collegemenfess/status/1608114798528720897,False,,1,https://pbs.twimg.com/media/FlEr4vyaUAM4hOR.jpg,,,,,,,[],,,,
1608114511403450373,1608114511403450373,2022-12-28 21:55:51 SE Asia Standard Time,2022-12-28,21:55:51,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[Cm] guys yg anak kesehatan lebih pilih nursing kit merek general care atau onemed?,in,[],[],[],1,0,1,[],[],https://twitter.com/collegemenfess/status/1608114511403450373,False,,0,,,,,,,,[],,,,
1608114428029075458,1608114428029075458,2022-12-28 21:55:31 SE Asia Standard Time,2022-12-28,21:55:31,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,kalian ngolah data buat skripsi berapa lama si [cm],in,[],[],[],1,0,2,[],[],https://twitter.com/collegemenfess/status/1608114428029075458,False,,0,,,,,,,,[],,,,
1608114340233875457,1608114340233875457,2022-12-28 21:55:10 SE Asia Standard Time,2022-12-28,21:55:10,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[cm] mau pake topik soal minat invest di pasar modal, tapi bingung objek penelitian antara mahasiswa sm generasi millenial. Ada saran? Tolong beri aku pencerahan:(",in,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1608114340233875457,False,,0,,,,,,,,[],,,,
1608114016957911043,1608114016957911043,2022-12-28 21:53:53 SE Asia Standard Time,2022-12-28,21:53:53,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm] apa aja guysss pls deg degan bgt krn sempro udah didepan mata😭😭  https://t.co/eDJEO2lGJZ,in,[],[],['https://pbs.twimg.com/media/FlErLRPagAAFdvP.jpg'],0,1,31,[],[],https://twitter.com/collegemenfess/status/1608114016957911043,False,,1,https://pbs.twimg.com/media/FlErLRPagAAFdvP.jpg,,,,,,,[],,,,
1608113946158051329,1608113946158051329,2022-12-28 21:53:36 SE Asia Standard Time,2022-12-28,21:53:36,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[Cm] bingung harus ngikut yg mana 😭  https://t.co/3DPEHF0iva,in,[],[],['https://pbs.twimg.com/media/FlErHKnacAAztzi.jpg'],6,8,53,[],[],https://twitter.com/collegemenfess/status/1608113946158051329,False,,1,https://pbs.twimg.com/media/FlErHKnacAAztzi.jpg,,,,,,,[],,,,
1608113676820844546,1608113676820844546,2022-12-28 21:52:32 SE Asia Standard Time,2022-12-28,21:52:32,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm] ada ga ya disini yg lulusan kimia murni trus kerjanya di pertamina?,in,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1608113676820844546,False,,0,,,,,,,,[],,,,
1608113536722669573,1608113535430856704,2022-12-28 21:51:59 SE Asia Standard Time,2022-12-28,21:51:59,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,kerja besok? Aku ngga ikut organisasi sama sekali,in,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1608113536722669573,False,,0,,,,,,,,[],,,,
1608113535430856704,1608113535430856704,2022-12-28 21:51:58 SE Asia Standard Time,2022-12-28,21:51:58,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[cm] Aku ovt deh soalnya baru semester 3 otw 4. Nah selama ini kan aku baru ikut volunteer divisi + terjun langsung dan ikut kepanitiaan yang divisinya sama kaya volunteer. Semisal aku sampai lulus hanya ikutan kepanitiaan, volunter, atau part time itu aman kan ya buat (cont)",in,[],[],[],3,0,2,[],[],https://twitter.com/collegemenfess/status/1608113535430856704,False,,0,,,,,,,,[],,,,
1608112574662594560,1608112574662594560,2022-12-28 21:48:09 SE Asia Standard Time,2022-12-28,21:48:09,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[cm] ternyata enak juga ya libur/kuliah uda gapegang organisasi/panit, kek lega gitu, tidur jadi nyaman wkw. kalian dulu berenti organisasi semester brp guys?",in,[],[],[],17,0,20,[],[],https://twitter.com/collegemenfess/status/1608112574662594560,False,,0,,,,,,,,[],,,,
1608111926407753729,1608111926407753729,2022-12-28 21:45:35 SE Asia Standard Time,2022-12-28,21:45:35,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm] gais ada yg bisa donlot jurnal di digilib yarsi? mohon bantuannya banget 😭🙏,in,[],[],[],0,1,2,[],[],https://twitter.com/collegemenfess/status/1608111926407753729,False,,0,,,,,,,,[],,,,
1608111472391098370,1608111471216689153,2022-12-28 21:43:46 SE Asia Standard Time,2022-12-28,21:43:46,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"apapun aku nyelesaikan skripsi. I have no one to talk, ada sih. Cuma aku gamau membebani mereka karena aku takut mereka lagi di fase yang sama. Buat temen² yang lagi ada di fase yang sama, ayo saling menguatkan!!!",in,[],[],[],3,0,5,[],[],https://twitter.com/collegemenfess/status/1608111472391098370,False,,0,,,,,,,,[],,,,
1608111471216689153,1608111471216689153,2022-12-28 21:43:46 SE Asia Standard Time,2022-12-28,21:43:46,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[cm] maaf banget kalo risih. Aku cuma pengen curhat aja sih. Aku mahasiswa semeter akhir, ngerasa lagi down banget karena liat temen² aku udah mulai banyak yang sarjana sedangkan aku ga bisa karena alasan satu dan lain hal yang bikin aku gabisa sidang cepet, mau secepat (cont)",in,[],[],[],2,1,8,[],[],https://twitter.com/collegemenfess/status/1608111471216689153,False,,0,,,,,,,,[],,,,
1608111149819789312,1608111149819789312,2022-12-28 21:42:30 SE Asia Standard Time,2022-12-28,21:42:30,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm] ada yg prnah magang di kai bag. keuangan ngga? kira2 ditugaskan apa aja ya? makasih🙌,in,[],[],[],1,0,2,[],[],https://twitter.com/collegemenfess/status/1608111149819789312,False,,0,,,,,,,,[],,,,
1608111138742611968,1608111138742611968,2022-12-28 21:42:27 SE Asia Standard Time,2022-12-28,21:42:27,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[Cm] halo boleh minta pendapatnya? terutama yang anak unej, kalau bukan anak unej gapapa pokoknya aku mau minta pendapat kalian gimanaa, makasih sebelumnya🙏🏻  https://t.co/Aw3pPStwpy",in,[],[],['https://pbs.twimg.com/media/FlEojvMaAAMM1rf.jpg'],5,0,5,[],[],https://twitter.com/collegemenfess/status/1608111138742611968,False,,1,https://pbs.twimg.com/media/FlEojvMaAAMM1rf.jpg,,,,,,,[],,,,
1608110569344897024,1608110569344897024,2022-12-28 21:40:11 SE Asia Standard Time,2022-12-28,21:40:11,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm] baru sadar trnyata di coolyeah n1lai tu ditulis bnr bnr murni ya :( dulu kan msih bisa dibagusin sm gurunya tp pas coolyeah baru sadar gada yg dibagusin bnr2 ditulis real😭,in,[],[],[],3,0,3,[],[],https://twitter.com/collegemenfess/status/1608110569344897024,False,,0,,,,,,,,[],,,,
1608110569298735104,1608110569298735104,2022-12-28 21:40:11 SE Asia Standard Time,2022-12-28,21:40:11,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[cm] saran kegiatan seru yang buat mengakrabkan satu sama lain selain makrab dong, yang ga nginep gitu. outbond atau apa ya?",in,[],[],[],2,0,0,[],[],https://twitter.com/collegemenfess/status/1608110569298735104,False,,0,,,,,,,,[],,,,
1608110444270735360,1608110444270735360,2022-12-28 21:39:41 SE Asia Standard Time,2022-12-28,21:39:41,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm] ges ngakalin sinyal kosan yg burik ala kalian 😭😭😭😭😭,in,[],[],[],1,0,1,[],[],https://twitter.com/collegemenfess/status/1608110444270735360,False,,0,,,,,,,,[],,,,
1608110213730799616,1608110213730799616,2022-12-28 21:38:46 SE Asia Standard Time,2022-12-28,21:38:46,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm]   Ada yg bisa download jurnal dari CNKI gak? Boleh minta tolong gak?🥺🙏,in,[],[],[],0,0,1,[],[],https://twitter.com/collegemenfess/status/1608110213730799616,False,,0,,,,,,,,[],,,,
1608110189970087936,1608110189970087936,2022-12-28 21:38:41 SE Asia Standard Time,2022-12-28,21:38:41,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm] kalian nyusun bab 3 proposal itu gimana guys? cara nentuin analisis datanya gimana,in,[],[],[],1,0,5,[],[],https://twitter.com/collegemenfess/status/1608110189970087936,False,,0,,,,,,,,[],,,,
1608109796514988034,1608109796514988034,2022-12-28 21:37:07 SE Asia Standard Time,2022-12-28,21:37:07,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[cm] haloo kak, di sini ada yg pernah telat balikin buku ke perpusnas nggak? kalo ada aku mau nanya🥺",in,[],[],[],1,0,0,[],[],https://twitter.com/collegemenfess/status/1608109796514988034,False,,0,,,,,,,,[],,,,
1608109648443510786,1608109648443510786,2022-12-28 21:36:32 SE Asia Standard Time,2022-12-28,21:36:32,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[CM] klo lagi ga mood nugas, kalian ttp maksain nugas apa engga ngerjain samsek?",in,[],[],[],15,0,1,[],[],https://twitter.com/collegemenfess/status/1608109648443510786,False,,0,,,,,,,,[],,,,
1608109437532921857,1608109437532921857,2022-12-28 21:35:41 SE Asia Standard Time,2022-12-28,21:35:41,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[CM] program di MBKM memang belum banyak ya gais?,in,[],[],[],1,0,1,[],[],https://twitter.com/collegemenfess/status/1608109437532921857,False,,0,,,,,,,,[],,,,
1608109379668303872,1608109379668303872,2022-12-28 21:35:27 SE Asia Standard Time,2022-12-28,21:35:27,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[cm] gais ada yg mau saling bantu tugas/kuisioner? rep dan open dm yaa, nanti ku dm atau share link di bawah ini jg boleh biar saling memudahkan🤗",in,[],[],[],3,0,0,[],[],https://twitter.com/collegemenfess/status/1608109379668303872,False,,0,,,,,,,,[],,,,
1608109239402377220,1608109239402377220,2022-12-28 21:34:54 SE Asia Standard Time,2022-12-28,21:34:54,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm] gimana rasanya pas semester akhir tapi masih ambil matkul? jadinya sambil skripsian gitu. aku mau denger crita dari kalian buat pertimbangaann 😔,in,[],[],[],7,1,2,[],[],https://twitter.com/collegemenfess/status/1608109239402377220,False,,0,,,,,,,,[],,,,
1608109213817135104,1608109213817135104,2022-12-28 21:34:48 SE Asia Standard Time,2022-12-28,21:34:48,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm] penulisan titik dua (:) setelah disusun oleh sama dosen pengampu itu yang bener pake spasi ngga? Kok aku nyari beda2 ya 🙏,in,[],[],[],0,0,2,[],[],https://twitter.com/collegemenfess/status/1608109213817135104,False,,0,,,,,,,,[],,,,
1608109042500796416,1608109042500796416,2022-12-28 21:34:07 SE Asia Standard Time,2022-12-28,21:34:07,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[Cm] buat sobat jompo, kalo bagian punggung kerasa pegel gitu mungkin karna kelamaan duduk, biasa diapain ya? Ga nyaman euy. Nuhun.",in,[],[],[],5,0,4,[],[],https://twitter.com/collegemenfess/status/1608109042500796416,False,,0,,,,,,,,[],,,,
1608108537070366725,1608108537070366725,2022-12-28 21:32:07 SE Asia Standard Time,2022-12-28,21:32:07,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"Lagi ngerjain tugas, lawan katanya klien tu apa ya tolongggg 😭😭😭😭 [cm]  https://t.co/WvMty3QGCn",in,[],[],['https://pbs.twimg.com/media/FlEmMNTaEAEOsDw.jpg'],12,4,45,[],[],https://twitter.com/collegemenfess/status/1608108537070366725,False,,1,https://pbs.twimg.com/media/FlEmMNTaEAEOsDw.jpg,,,,,,,[],,,,
1608108283700850693,1608108283700850693,2022-12-28 21:31:06 SE Asia Standard Time,2022-12-28,21:31:06,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[cm] temen2 yg kuliah di Poltekkes Kemenkes Riau boleh minta tolong download jurnal di repository kampusnya gak yaa? jurnalnya untuk referensi penelitianku, kalau ada rep yaa nanti aku dm, TIA🤍",in,[],[],[],1,0,0,[],[],https://twitter.com/collegemenfess/status/1608108283700850693,False,,0,,,,,,,,[],,,,
1608107818342834178,1608107818342834178,2022-12-28 21:29:15 SE Asia Standard Time,2022-12-28,21:29:15,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm] kalau pada uji terdapat 2 perlakuan (menggunakan pupuk dan tidak menggunakan pupuk) dengan 3 kali ulangan. Itu analisis datanya pake uji T atau anova gais? Mohon bantuannya,in,[],[],[],0,0,1,[],[],https://twitter.com/collegemenfess/status/1608107818342834178,False,,0,,,,,,,,[],,,,
1608107623819403266,1608107623819403266,2022-12-28 21:28:29 SE Asia Standard Time,2022-12-28,21:28:29,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm] cara hitung f tabel itu yang bener kaya gimana ya? Misal k nya 2 (variable independent &amp; dependent) n nya 80 Df1 = 2-1 = 1 Df2 = 80-1 = 79 Atau  Df1 = 2-1 = 1 Df2 = 80-2 = 78 ???,in,[],[],[],1,0,0,[],[],https://twitter.com/collegemenfess/status/1608107623819403266,False,,0,,,,,,,,[],,,,
1608107341806989312,1608107341806989312,2022-12-28 21:27:22 SE Asia Standard Time,2022-12-28,21:27:22,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[cm] guys gmna menurut kalian kalau ""kuliah hanya untuk gelar?"" diskusi yuk!",in,[],[],[],2,0,4,[],[],https://twitter.com/collegemenfess/status/1608107341806989312,False,,0,,,,,,,,[],,,,
1608106945105530890,1608106945105530890,2022-12-28 21:25:47 SE Asia Standard Time,2022-12-28,21:25:47,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,Gimana si biar ga bingung bikin metopen. Puyeng bgt :'( tips dong agar lancar mengerjakan ini [cm],in,[],[],[],4,0,0,[],[],https://twitter.com/collegemenfess/status/1608106945105530890,False,,0,,,,,,,,[],,,,
1608106812569702402,1608106811311415296,2022-12-28 21:25:15 SE Asia Standard Time,2022-12-28,21:25:15,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,berguna gitu :(,eu,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1608106812569702402,False,,0,,,,,,,,[],,,,
1608106811311415296,1608106811311415296,2022-12-28 21:25:15 SE Asia Standard Time,2022-12-28,21:25:15,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,[cm] Kehidupan kuliah sender kok ngga kayak temen-temen sender yg lain ya? Diterima organisasi dan magang. Sender udah coba semuanya tapi gagal. Udah improve cara bicara dan ikut volunteer juga buat ngembangin diri (branding). Jujur agak iri aja dan merasa kaya ngga (cont),in,[],[],[],2,0,2,[],[],https://twitter.com/collegemenfess/status/1608106811311415296,False,,0,,,,,,,,[],,,,
1608106388034838530,1608106388034838530,2022-12-28 21:23:34 SE Asia Standard Time,2022-12-28,21:23:34,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,bisa gak ya ngerjain skripsi dari bab 1 sampe 5 cuma 1 semester? tolong testimoninya yorobun [cm]  https://t.co/kwwbSclecA,in,[],[],['https://pbs.twimg.com/media/FlEkPK1aEAASrik.jpg'],30,4,154,[],[],https://twitter.com/collegemenfess/status/1608106388034838530,False,,1,https://pbs.twimg.com/media/FlEkPK1aEAASrik.jpg,,,,,,,[],,,,
1608106170446917635,1608106170446917635,2022-12-28 21:22:42 SE Asia Standard Time,2022-12-28,21:22:42,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[cm] buat kakak2 yang lulus atau ingin lulus kuliah dalam 3,5 tahun tuh gimana bagi MK nya?? Di smt 7 tuh udah ambil skripsi? Atau smt 6 ambil skripsi atau sempro?? Aah aku bingung, tolong dijawab kakak2 baik, TIA",in,[],[],[],4,0,3,[],[],https://twitter.com/collegemenfess/status/1608106170446917635,False,,0,,,,,,,,[],,,,
1608106059889258496,1608106058681298945,2022-12-28 21:22:16 SE Asia Standard Time,2022-12-28,21:22:16,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,pernah kursus komputer 6 bulan. Makasi yg udh mau bantu jawab😊,in,[],[],[],0,0,1,[],[],https://twitter.com/collegemenfess/status/1608106059889258496,False,,0,,,,,,,,[],,,,
1608106058681298945,1608106058681298945,2022-12-28 21:22:16 SE Asia Standard Time,2022-12-28,21:22:16,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,"[Cm] aku mahasiswa kupu² yg bnr² ga ikut apa², kemaren butuh pengobatan rutin krn sering sakit. Nah skrg sender otw semester 6, mau cari pengalaman magang bisa kah? Gimana ya caranya, masih ada peluang diterima kah? Btw aku rumpun kesehatan, punya sertifikat ms office krn (cont)",in,[],[],[],4,0,2,[],[],https://twitter.com/collegemenfess/status/1608106058681298945,False,,0,,,,,,,,[],,,,
1608105936723533827,1608105935196811264,2022-12-28 21:21:47 SE Asia Standard Time,2022-12-28,21:21:47,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED ‼️,,dengan usaha yang telah kalian lakukan 🥰🥰,in,[],[],[],0,0,1,[],[],https://twitter.com/collegemenfess/status/1608105936723533827,False,,0,,,,,,,,[],,,,
